Estimate,SE,tStat,pValue
-0.228581941536232,0.108308462188579,-2.11047167430224,0.0381519541356439
-0.121990482694672,0.152201628634358,-0.801505764355098,0.425371012756503
-0.113279962071476,0.0403829158606395,-2.80514568245649,0.00640198553024207
0.262967601250237,0.056268832857785,4.67341488875142,1.27746521366712e-05
