Estimate,SE,tStat,pValue
-0.103801487052991,0.0849260183783839,-1.22225778430479,0.225437543647276
-0.0025868874678893,0.119343198577742,-0.0216760359929867,0.982763945510928
-0.104608787353512,0.0316647488594389,-3.30363546598379,0.00146472187783209
0.174715023228414,0.044121094851205,3.95989772732582,0.000169138598373864
